;date_time;url_clean;user_id;news_id;user_sid;news_sid;dt_index;hour_sid;hour;date;week_sid;weekday_sid;weekday;news_dt_sid;news_rdt_sid;user_dt_sid;user_rdt_sid;event_weight
3697;2021-08-10 07:06:35;mos.ru/news/item/94400073/;31;94400073;43;198;9044;221;7;2021-08-10;32;1;Âò;2587;1881;25;171;1.0
3698;2021-08-10 07:11:57;mos.ru/news/item/94417073/;31;94417073;43;5;9053;221;7;2021-08-10;32;1;Âò;2584;2207;25;171;1.0
3699;2021-08-10 09:40:42;mos.ru/news/item/94422073/;31;94422073;43;336;9203;224;9;2021-08-10;32;1;Âò;2601;1403;25;171;1.0
3700;2021-08-10 13:57:05;mos.ru/mayor/themes/319299/7559050/;31;7559050;43;68;9681;228;13;2021-08-10;32;1;Âò;2702;2969;25;171;1.0
3701;2021-08-10 13:57:07;mos.ru/mayor/themes/231299/7558050/;31;7558050;43;85;9682;228;13;2021-08-10;32;1;Âò;2699;1593;25;171;1.0
3702;2021-08-11 07:04:08;mos.ru/news/item/94393073/;31;94393073;43;66;10479;245;7;2021-08-11;32;2;Ñð;2885;1770;25;171;1.0
3703;2021-08-11 07:04:12;mos.ru/news/item/94469073/;31;94469073;43;26;10480;245;7;2021-08-11;32;2;Ñð;2886;864;25;171;1.0
3704;2021-08-11 07:04:14;mos.ru/news/item/94479073/;31;94479073;43;12;10481;245;7;2021-08-11;32;2;Ñð;2882;1238;25;171;1.0
3705;2021-08-11 07:04:18;mos.ru/news/item/94482073/;31;94482073;43;32;10482;245;7;2021-08-11;32;2;Ñð;2881;1337;25;171;1.0
3706;2021-08-11 07:20:05;mos.ru/news/item/94487073/;31;94487073;43;417;10536;245;7;2021-08-11;32;2;Ñð;2890;2220;25;171;1.0
3707;2021-08-11 07:20:15;mos.ru/news/item/94471073/;31;94471073;43;296;10537;245;7;2021-08-11;32;2;Ñð;2891;2125;25;171;1.0
3708;2021-08-12 07:28:23;mos.ru/news/item/94525073/;31;94525073;43;151;11809;269;7;2021-08-12;32;3;×ò;3195;2044;25;171;1.0
3709;2021-08-12 07:28:38;mos.ru/news/item/94410073/;31;94410073;43;304;11810;269;7;2021-08-12;32;3;×ò;3189;1255;25;171;1.0
3710;2021-08-12 09:43:50;mos.ru/mayor/themes/231299/7562050/;31;7562050;43;38;11936;272;9;2021-08-12;32;3;×ò;3202;2316;25;171;1.0
3711;2021-08-13 07:30:59;mos.ru/news/item/94582073/;31;94582073;43;52;12988;293;7;2021-08-13;32;4;Ïò;3484;1412;25;171;1.0
3712;2021-08-13 07:32:43;mos.ru/news/item/94580073/;31;94580073;43;170;12989;293;7;2021-08-13;32;4;Ïò;3485;1581;25;171;1.0
3713;2021-08-13 07:33:13;mos.ru/news/item/94562073/;31;94562073;43;76;12990;293;7;2021-08-13;32;4;Ïò;3483;152;25;171;1.0
3714;2021-08-13 07:38:42;mos.ru/news/item/94381073/;31;94381073;43;86;13001;294;7;2021-08-13;32;4;Ïò;3482;3240;25;171;1.0
3715;2021-08-13 10:57:09;mos.ru/news/item/94557073/;31;94557073;43;209;13302;297;10;2021-08-13;32;4;Ïò;3541;515;25;171;1.0
3716;2021-08-14 09:05:53;mos.ru/news/item/94577073/;31;94577073;43;109;13987;319;9;2021-08-14;32;5;Ñá;3715;1915;25;171;1.0
3717;2021-08-14 13:45:32;mos.ru/news/item/94642073/;31;94642073;43;46;14084;324;13;2021-08-14;32;5;Ñá;3732;257;25;171;1.0
3718;2021-08-15 06:51:35;mos.ru/news/item/94645073/;31;94645073;43;123;14186;341;6;2021-08-15;32;6;Âñ;3743;365;25;171;1.0
3719;2021-08-16 07:51:37;mos.ru/news/item/94638073/;31;94638073;43;44;14505;366;7;2021-08-16;33;0;Ïí;3782;2745;25;171;1.0
3720;2021-08-16 07:51:46;mos.ru/news/item/94449073/;31;94449073;43;70;14506;366;7;2021-08-16;33;0;Ïí;3783;1227;25;171;1.0
3721;2021-08-16 07:51:50;mos.ru/news/item/94647073/;31;94647073;43;17;14507;366;7;2021-08-16;33;0;Ïí;3779;2388;25;171;1.0
3722;2021-08-16 07:51:59;mos.ru/news/item/94634073/;31;94634073;43;10;14509;366;7;2021-08-16;33;0;Ïí;3778;1688;25;171;1.0
3723;2021-08-16 07:52:09;mos.ru/news/item/94639073/;31;94639073;43;21;14511;366;7;2021-08-16;33;0;Ïí;3780;1493;25;171;1.0
3724;2021-08-16 07:52:18;mos.ru/news/item/94635073/;31;94635073;43;167;14512;366;7;2021-08-16;33;0;Ïí;3781;599;25;171;1.0
3725;2021-08-17 07:26:51;mos.ru/news/item/94687073/;31;94687073;43;91;15747;389;7;2021-08-17;33;1;Âò;3935;409;25;171;1.0
3726;2021-08-17 07:26:51;mos.ru/news/item/94701073/;31;94701073;43;93;15746;389;7;2021-08-17;33;1;Âò;3933;754;25;171;1.0
3727;2021-08-17 07:26:55;mos.ru/news/item/94637073/;31;94637073;43;177;15753;389;7;2021-08-17;33;1;Âò;3931;296;25;171;1.0
3728;2021-08-17 07:26:58;mos.ru/news/item/94605073/;31;94605073;43;247;15754;389;7;2021-08-17;33;1;Âò;3929;1418;25;171;1.0
3729;2021-08-17 07:27:01;mos.ru/news/item/94699073/;31;94699073;43;92;15757;389;7;2021-08-17;33;1;Âò;3930;800;25;171;1.0
3730;2021-08-17 07:27:06;mos.ru/news/item/94696073/;31;94696073;43;156;15760;389;7;2021-08-17;33;1;Âò;3936;768;25;171;1.0
3731;2021-08-17 07:27:08;mos.ru/news/item/94707073/;31;94707073;43;175;15761;389;7;2021-08-17;33;1;Âò;3932;514;25;171;1.0
3732;2021-08-17 07:27:18;mos.ru/news/item/94703073/;31;94703073;43;39;15762;389;7;2021-08-17;33;1;Âò;3928;791;25;171;1.0
3733;2021-08-17 07:27:26;mos.ru/news/item/94705073/;31;94705073;43;16;15763;389;7;2021-08-17;33;1;Âò;3934;1447;25;171;1.0
3734;2021-08-17 09:58:57;mos.ru/news/item/94702073/;31;94702073;43;7;15974;392;9;2021-08-17;33;1;Âò;3942;647;25;171;1.0
3735;2021-08-18 08:22:31;mos.ru/news/item/94625073/;31;94625073;43;119;16963;414;8;2021-08-18;33;2;Ñð;4105;1659;25;171;1.0
3736;2021-08-18 08:22:32;mos.ru/news/item/94695073/;31;94695073;43;72;16964;414;8;2021-08-18;33;2;Ñð;4106;956;25;171;1.0
3737;2021-08-18 08:22:36;mos.ru/news/item/94741073/;31;94741073;43;81;16965;414;8;2021-08-18;33;2;Ñð;4110;2073;25;171;1.0
3738;2021-08-18 08:22:41;mos.ru/news/item/94726073/;31;94726073;43;179;16966;414;8;2021-08-18;33;2;Ñð;4114;917;25;171;1.0
3739;2021-08-18 08:22:43;mos.ru/news/item/94753073/;31;94753073;43;270;16967;414;8;2021-08-18;33;2;Ñð;4107;1906;25;171;1.0
3740;2021-08-18 08:22:49;mos.ru/news/item/94730073/;31;94730073;43;248;16968;414;8;2021-08-18;33;2;Ñð;4108;1882;25;171;1.0
3741;2021-08-18 08:22:51;mos.ru/news/item/94728073/;31;94728073;43;320;16969;414;8;2021-08-18;33;2;Ñð;4112;2266;25;171;1.0
3742;2021-08-18 08:23:02;mos.ru/news/item/94756073/;31;94756073;43;323;16970;414;8;2021-08-18;33;2;Ñð;4115;227;25;171;1.0
3743;2021-08-18 08:23:05;mos.ru/news/item/94733073/;31;94733073;43;260;16971;414;8;2021-08-18;33;2;Ñð;4113;2111;25;171;1.0
3744;2021-08-18 08:23:07;mos.ru/news/item/94725073/;31;94725073;43;200;16972;414;8;2021-08-18;33;2;Ñð;4109;1251;25;171;1.0
3745;2021-08-19 06:29:03;mos.ru/news/item/94778073/;31;94778073;43;501;18301;436;6;2021-08-19;33;3;×ò;4228;2127;25;171;1.0
3746;2021-08-19 06:29:30;mos.ru/news/item/94751073/;31;94751073;43;227;18302;436;6;2021-08-19;33;3;×ò;4125;2348;25;171;1.0
3747;2021-08-19 08:09:08;mos.ru/news/item/94754073/;31;94754073;43;253;18396;438;8;2021-08-19;33;3;×ò;4328;1512;25;171;1.0
3748;2021-08-19 08:09:11;mos.ru/news/item/94804073/;31;94804073;43;194;18397;438;8;2021-08-19;33;3;×ò;4334;1885;25;171;1.0
3749;2021-08-19 08:09:13;mos.ru/news/item/94792073/;31;94792073;43;172;18398;438;8;2021-08-19;33;3;×ò;4331;1156;25;171;1.0
3750;2021-08-19 08:09:19;mos.ru/news/item/94800073/;31;94800073;43;231;18399;438;8;2021-08-19;33;3;×ò;4333;172;25;171;1.0
3751;2021-08-19 08:09:22;mos.ru/news/item/94803073/;31;94803073;43;257;18400;438;8;2021-08-19;33;3;×ò;4332;853;25;171;1.0
3752;2021-08-19 08:09:24;mos.ru/news/item/94779073/;31;94779073;43;59;18401;438;8;2021-08-19;33;3;×ò;4329;286;25;171;1.0
3753;2021-08-19 08:09:30;mos.ru/news/item/94794073/;31;94794073;43;300;18402;438;8;2021-08-19;33;3;×ò;4330;287;25;171;1.0
3754;2021-08-19 08:09:45;mos.ru/news/item/94732073/;31;94732073;43;212;18403;438;8;2021-08-19;33;3;×ò;4336;174;25;171;1.0
3755;2021-08-19 08:10:01;mos.ru/news/item/94805073/;31;94805073;43;99;18404;438;8;2021-08-19;33;3;×ò;4335;555;25;171;1.0
3756;2021-08-19 08:53:42;mos.ru/news/item/94807073/;31;94807073;43;154;18457;439;8;2021-08-19;33;3;×ò;4337;1470;25;171;1.0
3757;2021-08-19 09:05:53;mos.ru/news/item/94801073/;31;94801073;43;53;18487;439;9;2021-08-19;33;3;×ò;4348;1417;25;171;1.0
3758;2021-08-19 09:05:55;mos.ru/news/item/94786073/;31;94786073;43;428;18488;439;9;2021-08-19;33;3;×ò;4351;606;25;171;1.0
3759;2021-08-19 09:05:58;mos.ru/news/item/94787073/;31;94787073;43;144;18489;439;9;2021-08-19;33;3;×ò;4352;69;25;171;1.0
3760;2021-08-19 09:06:00;mos.ru/news/item/94692073/;31;94692073;43;254;18490;439;9;2021-08-19;33;3;×ò;4350;1172;25;171;1.0
3761;2021-08-19 10:29:23;mos.ru/mayor/themes/231299/7579050/;31;7579050;43;29;18711;440;10;2021-08-19;33;3;×ò;4358;70;25;171;1.0
3762;2021-08-20 07:14:30;mos.ru/news/item/94617073/;31;94617073;43;82;19604;461;7;2021-08-20;33;4;Ïò;4584;649;25;171;1.0
3763;2021-08-20 07:14:32;mos.ru/news/item/94876073/;31;94876073;43;77;19605;461;7;2021-08-20;33;4;Ïò;4583;1421;25;171;1.0
3764;2021-08-20 07:14:36;mos.ru/news/item/94833073/;31;94833073;43;310;19606;461;7;2021-08-20;33;4;Ïò;4586;1357;25;171;1.0
3765;2021-08-20 07:14:42;mos.ru/news/item/94860073/;31;94860073;43;27;19607;461;7;2021-08-20;33;4;Ïò;4587;557;25;171;1.0
3766;2021-08-20 07:14:45;mos.ru/news/item/94857073/;31;94857073;43;291;19608;461;7;2021-08-20;33;4;Ïò;4590;622;25;171;1.0
3767;2021-08-20 07:14:48;mos.ru/news/item/94871073/;31;94871073;43;311;19609;461;7;2021-08-20;33;4;Ïò;4585;976;25;171;1.0
3768;2021-08-20 07:14:53;mos.ru/news/item/94865073/;31;94865073;43;232;19610;461;7;2021-08-20;33;4;Ïò;4589;1399;25;171;1.0
3769;2021-08-20 10:39:43;mos.ru/news/item/94874073/;31;94874073;43;159;19865;465;10;2021-08-20;33;4;Ïò;4595;1420;25;171;1.0
3770;2021-08-02 09:30:29;mos.ru/mayor/themes/231299/7537050/;32;7537050;166;47;705;31;9;2021-08-02;31;0;Ïí;82;849;93;177;1.0
3771;2021-08-02 09:30:37;mos.ru/mayor/themes/231299/7536050/;32;7536050;166;2;707;31;9;2021-08-02;31;0;Ïí;86;1232;93;177;1.0
3772;2021-08-02 11:03:21;mos.ru/news/item/94012073/;32;94012073;166;639;866;33;11;2021-08-02;31;0;Ïí;190;5320;93;177;1.0
3773;2021-08-02 11:03:23;mos.ru/news/item/94064073/;32;94064073;166;703;867;33;11;2021-08-02;31;0;Ïí;98;2217;93;177;1.0
3774;2021-08-02 12:40:29;mos.ru/news/item/94068073/;32;94068073;166;506;1024;35;12;2021-08-02;31;0;Ïí;127;656;93;177;1.0
3775;2021-08-03 09:27:38;mos.ru/news/item/93769073/;32;93769073;166;4004;1872;55;9;2021-08-03;31;1;Âò;600;5604;93;177;1.0
3776;2021-08-03 17:14:43;mos.ru/news/item/94131073/;32;94131073;166;84;2679;63;17;2021-08-03;31;1;Âò;639;3232;93;177;1.0
3777;2021-08-04 10:42:49;mos.ru/mayor/themes/231299/7546050/;32;7546050;166;149;3401;81;10;2021-08-04;31;2;Ñð;961;62;93;177;1.0
3778;2021-08-04 10:55:46;mos.ru/news/item/94186073/;32;94186073;166;62;3449;81;10;2021-08-04;31;2;Ñð;1022;373;93;177;1.0
3779;2021-08-04 13:22:29;mos.ru/news/item/94197073/;32;94197073;166;37;3706;83;13;2021-08-04;31;2;Ñð;1040;3847;93;177;1.0
3780;2021-08-05 10:59:11;mos.ru/news/item/94236073/;32;94236073;166;45;4582;105;10;2021-08-05;31;3;×ò;1345;63;93;177;1.0
3781;2021-08-05 14:06:46;mos.ru/news/item/94106073/;32;94106073;166;430;4838;108;14;2021-08-05;31;3;×ò;434;4877;93;177;1.0
3782;2021-08-05 14:19:08;mos.ru/news/item/94234073/;32;94234073;166;30;4852;108;14;2021-08-05;31;3;×ò;1346;2533;93;177;1.0
3783;2021-08-05 14:19:52;mos.ru/news/item/94274073/;32;94274073;166;867;4854;108;14;2021-08-05;31;3;×ò;1516;3892;93;177;1.0
3784;2021-08-05 15:17:52;mos.ru/news/item/94005073/;32;94005073;166;808;4931;109;15;2021-08-05;31;3;×ò;175;388;93;177;1.0
3785;2021-08-05 15:17:56;mos.ru/news/item/93903073/;32;93903073;166;1194;4932;109;15;2021-08-05;31;3;×ò;1533;2897;93;177;1.0
3786;2021-08-05 15:18:29;mos.ru/news/item/93781073/;32;93781073;166;1407;4937;109;15;2021-08-05;31;3;×ò;666;58;93;177;1.0
3787;2021-08-05 15:18:46;mos.ru/news/item/93684073/;32;93684073;166;1406;4938;109;15;2021-08-05;31;3;×ò;1536;171;93;177;1.0
3788;2021-08-05 16:38:16;mos.ru/mayor/themes/1299/7544050/;32;7544050;166;577;5073;110;16;2021-08-05;31;3;×ò;941;5091;93;177;1.0
3789;2021-08-05 17:17:58;mos.ru/news/item/72924073/;32;72924073;166;3992;5159;111;17;2021-08-05;31;3;×ò;1620;5064;93;177;1.0
3790;2021-08-05 18:50:38;mos.ru/mayor/themes/231299/7548050/;32;7548050;166;196;5285;113;18;2021-08-05;31;3;×ò;1657;1330;93;177;1.0
3791;2021-08-06 14:57:05;mos.ru/news/item/94185073/;32;94185073;166;447;6199;133;14;2021-08-06;31;4;Ïò;1133;3010;93;177;1.0
3792;2021-08-06 14:57:35;mos.ru/news/item/94057073/;32;94057073;166;299;6201;133;14;2021-08-06;31;4;Ïò;587;2527;93;177;1.0
3793;2021-08-09 16:16:52;mos.ru/mayor/themes/231299/7557050/;32;7557050;166;0;8762;206;16;2021-08-09;32;0;Ïí;2515;65;93;177;1.0
3794;2021-08-09 16:21:59;mos.ru/mayor/themes/231299/7553050/;32;7553050;166;18;8765;206;16;2021-08-09;32;0;Ïí;2057;1082;93;177;1.0
3795;2021-08-09 17:55:11;mos.ru/mayor/themes/4299/7553050/;32;7553050;166;18;8875;208;17;2021-08-09;32;0;Ïí;2057;1082;93;177;1.0
3796;2021-08-09 19:24:43;mos.ru/news/item/94294073/;32;94294073;166;33;8922;209;19;2021-08-09;32;0;Ïí;1716;2535;93;177;1.0
3797;2021-08-10 08:24:15;mos.ru/mayor/themes/231299/7527050/;32;7527050;166;729;9113;222;8;2021-08-10;32;1;Âò;62;59;93;177;1.0
3798;2021-08-10 15:36:11;mos.ru/mayor/themes/18299/7552050/;32;7552050;166;4;9849;229;15;2021-08-10;32;1;Âò;2282;93;93;177;1.0
3799;2021-08-10 17:23:35;mos.ru/mayor/themes/319299/7559050/;32;7559050;166;68;10076;231;17;2021-08-10;32;1;Âò;2702;2969;93;177;1.0
3800;2021-08-10 20:12:41;mos.ru/news/item/94480073/;32;94480073;166;180;10273;234;20;2021-08-10;32;1;Âò;2828;2541;93;177;1.0
3801;2021-08-11 15:26:35;mos.ru/news/item/93984073/;32;93984073;166;1070;11272;253;15;2021-08-11;32;2;Ñð;1149;61;93;177;1.0
3802;2021-08-11 15:41:50;mos.ru/mayor/themes/2299/6252050/;32;6252050;166;3991;11293;254;15;2021-08-11;32;2;Ñð;3039;3907;93;177;1.0
3803;2021-08-11 17:42:12;mos.ru/news/item/92405073/;32;92405073;166;2960;11435;256;17;2021-08-11;32;2;Ñð;3075;3875;93;177;1.0
3804;2021-08-11 17:43:38;mos.ru/news/item/93705073/;32;93705073;166;2598;11439;256;17;2021-08-11;32;2;Ñð;3077;844;93;177;1.0
3805;2021-08-11 19:48:40;mos.ru/mayor/themes/2299/7557050/;32;7557050;166;0;11528;258;19;2021-08-11;32;2;Ñð;2515;65;93;177;1.0
3806;2021-08-13 13:45:45;mos.ru/news/item/94581073/;32;94581073;166;135;13541;300;13;2021-08-13;32;4;Ïò;3514;650;93;177;1.0
3807;2021-08-13 21:12:24;mos.ru/news/item/94481073/;32;94481073;166;1405;13947;307;21;2021-08-13;32;4;Ïò;3254;3287;93;177;1.0
3808;2021-08-14 16:45:45;mos.ru/news/item/93609073/;32;93609073;166;505;14117;327;16;2021-08-14;32;5;Ñá;45;2280;93;177;1.0
3809;2021-08-14 16:45:45;mos.ru/news/item/93925073/;32;93925073;166;508;14118;327;16;2021-08-14;32;5;Ñá;427;88;93;177;1.0
3810;2021-08-15 10:25:18;mos.ru/news/item/94614073/;32;94614073;166;269;14227;344;10;2021-08-15;32;6;Âñ;3759;772;93;177;1.0
3811;2021-08-15 10:26:16;mos.ru/mayor/themes/1299/7569050/;32;7569050;166;114;14233;344;10;2021-08-15;32;6;Âñ;3677;357;93;177;1.0
3812;2021-08-16 09:19:15;mos.ru/news/item/94634073/;32;94634073;166;10;14625;367;9;2021-08-16;33;0;Ïí;3778;1688;93;177;1.0
3813;2021-08-16 09:48:17;mos.ru/news/item/94582073/;32;94582073;166;52;14747;368;9;2021-08-16;33;0;Ïí;3484;1412;93;177;1.0
3814;2021-08-16 11:11:01;mos.ru/news/item/94449073/;32;94449073;166;70;14883;369;11;2021-08-16;33;0;Ïí;3783;1227;93;177;1.0
3815;2021-08-16 11:55:48;mos.ru/news/item/94618073/;32;94618073;166;1196;14964;370;11;2021-08-16;33;0;Ïí;3685;1450;93;177;1.0
3816;2021-08-16 11:56:49;mos.ru/news/item/94487073/;32;94487073;166;417;14969;370;11;2021-08-16;33;0;Ïí;2890;2220;93;177;1.0
3817;2021-08-16 15:31:21;mos.ru/news/item/94543073/;32;94543073;166;1404;15330;373;15;2021-08-16;33;0;Ïí;3224;3112;93;177;1.0
3818;2021-08-16 15:53:02;mos.ru/news/item/94662073/;32;94662073;166;274;15352;374;15;2021-08-16;33;0;Ïí;3814;2087;93;177;1.0
3819;2021-08-16 15:53:30;mos.ru/news/item/94588073/;32;94588073;166;2571;15353;374;15;2021-08-16;33;0;Ïí;3516;3107;93;177;1.0
3820;2021-08-16 15:53:54;mos.ru/news/item/94488073/;32;94488073;166;96;15355;374;15;2021-08-16;33;0;Ïí;2887;2543;93;177;1.0
3821;2021-08-16 15:54:17;mos.ru/news/item/94295073/;32;94295073;166;22;15357;374;15;2021-08-16;33;0;Ïí;1718;3106;93;177;1.0
3822;2021-08-16 16:01:42;mos.ru/news/item/93188073/;32;93188073;166;2595;15363;374;16;2021-08-16;33;0;Ïí;2850;3105;93;177;1.0
3823;2021-08-16 16:10:50;mos.ru/news/item/92856073/;32;92856073;166;1250;15377;374;16;2021-08-16;33;0;Ïí;1975;2488;93;177;1.0
3824;2021-08-17 09:29:32;mos.ru/mayor/themes/15299/7573050/;32;7573050;166;283;15923;391;9;2021-08-17;33;1;Âò;3911;358;93;177;1.0
3825;2021-08-18 09:55:46;mos.ru/news/item/94681073/;32;94681073;166;51;17117;416;9;2021-08-18;33;2;Ñð;3965;1396;93;177;1.0
3826;2021-08-18 09:57:57;mos.ru/news/item/94556073/;32;94556073;166;215;17123;416;9;2021-08-18;33;2;Ñð;3718;2789;93;177;1.0
3827;2021-08-19 15:06:12;mos.ru/news/item/93378073/;32;93378073;166;573;19078;445;15;2021-08-19;33;3;×ò;1261;55;93;177;1.0
3828;2021-08-19 15:37:17;mos.ru/mayor/themes/2299/7247050/;32;7247050;166;1198;19136;445;15;2021-08-19;33;3;×ò;2041;2267;93;177;1.0
3829;2021-08-19 17:21:34;mos.ru/news/item/94831073/;32;94831073;166;926;19248;447;17;2021-08-19;33;3;×ò;4420;2243;93;177;1.0
3830;2021-08-19 18:10:47;mos.ru/mayor/themes/17299/7578050/;32;7578050;166;124;19281;448;18;2021-08-19;33;3;×ò;4213;2202;93;177;1.0
3831;2021-08-19 18:12:30;mos.ru/news/item/94782073/;32;94782073;166;587;19283;448;18;2021-08-19;33;3;×ò;4349;817;93;177;1.0
3832;2021-08-19 18:13:29;mos.ru/news/item/94771073/;32;94771073;166;218;19284;448;18;2021-08-19;33;3;×ò;4161;1189;93;177;1.0
3833;2021-08-19 18:15:49;mos.ru/news/item/94729073/;32;94729073;166;427;19285;448;18;2021-08-19;33;3;×ò;4092;1391;93;177;1.0
3834;2021-08-19 18:18:28;mos.ru/news/item/94441073/;32;94441073;166;1385;19286;448;18;2021-08-19;33;3;×ò;3342;2228;93;177;1.0
3835;2021-08-19 18:42:55;mos.ru/news/item/93978073/;32;93978073;166;176;19294;449;18;2021-08-19;33;3;×ò;31;1849;93;177;1.0
3836;2021-08-19 18:43:37;mos.ru/news/item/94355073/;32;94355073;166;87;19295;449;18;2021-08-19;33;3;×ò;2026;1851;93;177;1.0
3837;2021-08-14 09:59:13;mos.ru/news/item/94621073/;33;94621073;147;456;14022;320;9;2021-08-14;32;5;Ñá;3713;589;224;39;1.0
3838;2021-08-14 09:59:18;mos.ru/news/item/94556073/;33;94556073;147;215;14023;320;9;2021-08-14;32;5;Ñá;3718;2789;224;39;1.0
3839;2021-08-14 09:59:20;mos.ru/news/item/94412073/;33;94412073;147;216;14024;320;9;2021-08-14;32;5;Ñá;3719;1487;224;39;1.0
3840;2021-08-14 09:59:32;mos.ru/news/item/94577073/;33;94577073;147;109;14025;320;9;2021-08-14;32;5;Ñá;3715;1915;224;39;1.0
3841;2021-08-14 09:59:55;mos.ru/news/item/94568073/;33;94568073;147;354;14026;320;9;2021-08-14;32;5;Ñá;3716;3152;224;39;1.0
3842;2021-08-14 09:59:56;mos.ru/news/item/94499073/;33;94499073;147;308;14027;320;9;2021-08-14;32;5;Ñá;3714;1364;224;39;1.0
3843;2021-08-14 10:08:51;mos.ru/news/item/94564073/;33;94564073;147;210;14030;320;10;2021-08-14;32;5;Ñá;3522;771;224;39;1.0
3844;2021-08-14 10:46:19;mos.ru/news/item/94631073/;33;94631073;147;353;14039;321;10;2021-08-14;32;5;Ñá;3717;760;224;39;1.0
3845;2021-08-14 10:47:18;mos.ru/mayor/themes/2299/7570050/;33;7570050;147;74;14040;321;10;2021-08-14;32;5;Ñá;3700;661;224;39;1.0
3846;2021-08-14 12:14:54;mos.ru/news/item/94641073/;33;94641073;147;648;14064;322;12;2021-08-14;32;5;Ñá;3728;2624;224;39;1.0
3847;2021-08-14 17:07:47;mos.ru/mayor/themes/1299/7569050/;33;7569050;147;114;14125;327;17;2021-08-14;32;5;Ñá;3677;357;224;39;1.0
3848;2021-08-14 17:31:39;mos.ru/news/item/94640073/;33;94640073;147;1200;14132;327;17;2021-08-14;32;5;Ñá;3730;3175;224;39;1.0
3849;2021-08-14 18:49:36;mos.ru/news/item/94645073/;33;94645073;147;123;14140;329;18;2021-08-14;32;5;Ñá;3743;365;224;39;1.0
3850;2021-08-15 10:48:35;mos.ru/news/item/94572073/;33;94572073;147;101;14236;345;10;2021-08-15;32;6;Âñ;3758;1564;224;39;1.0
3851;2021-08-15 10:48:47;mos.ru/news/item/94643073/;33;94643073;147;302;14237;345;10;2021-08-15;32;6;Âñ;3757;2931;224;39;1.0
3852;2021-08-15 10:48:54;mos.ru/news/item/94614073/;33;94614073;147;269;14238;345;10;2021-08-15;32;6;Âñ;3759;772;224;39;1.0
3853;2021-08-15 10:48:57;mos.ru/news/item/94558073/;33;94558073;147;294;14239;345;10;2021-08-15;32;6;Âñ;3763;657;224;39;1.0
3854;2021-08-15 10:49:05;mos.ru/news/item/94633073/;33;94633073;147;352;14240;345;10;2021-08-15;32;6;Âñ;3761;2383;224;39;1.0
3855;2021-08-15 10:49:12;mos.ru/news/item/94620073/;33;94620073;147;120;14241;345;10;2021-08-15;32;6;Âñ;3760;1907;224;39;1.0
3856;2021-08-15 10:49:17;mos.ru/news/item/94644073/;33;94644073;147;79;14242;345;10;2021-08-15;32;6;Âñ;3762;545;224;39;1.0
3857;2021-08-15 12:02:45;mos.ru/news/item/94646073/;33;94646073;147;499;14255;346;12;2021-08-15;32;6;Âñ;3767;2237;224;39;1.0
3858;2021-08-15 12:57:24;mos.ru/news/item/94615073/;33;94615073;147;328;14286;347;12;2021-08-15;32;6;Âñ;3768;1820;224;39;1.0
3859;2021-08-21 10:14:23;mos.ru/news/item/94949073/;33;94949073;147;186;20525;488;10;2021-08-21;33;5;Ñá;4748;674;224;39;1.0
3860;2021-08-21 10:49:34;mos.ru/news/item/94859073/;33;94859073;147;415;20534;489;10;2021-08-21;33;5;Ñá;4744;1288;224;39;1.0
3861;2021-08-21 10:49:37;mos.ru/news/item/94864073/;33;94864073;147;468;20535;489;10;2021-08-21;33;5;Ñá;4747;619;224;39;1.0
3862;2021-08-21 10:49:37;mos.ru/news/item/94955073/;33;94955073;147;421;20536;489;10;2021-08-21;33;5;Ñá;4750;774;224;39;1.0
3863;2021-08-21 10:49:43;mos.ru/news/item/94824073/;33;94824073;147;339;20537;489;10;2021-08-21;33;5;Ñá;4749;1373;224;39;1.0
3864;2021-08-21 10:49:46;mos.ru/news/item/94956073/;33;94956073;147;454;20538;489;10;2021-08-21;33;5;Ñá;4755;1372;224;39;1.0
3865;2021-08-21 10:49:53;mos.ru/news/item/94845073/;33;94845073;147;332;20539;489;10;2021-08-21;33;5;Ñá;4752;940;224;39;1.0
3866;2021-08-21 10:50:11;mos.ru/news/item/94951073/;33;94951073;147;595;20540;489;10;2021-08-21;33;5;Ñá;4745;793;224;39;1.0
3867;2021-08-21 10:50:14;mos.ru/news/item/94899073/;33;94899073;147;598;20541;489;10;2021-08-21;33;5;Ñá;4753;1011;224;39;1.0
3868;2021-08-21 12:32:16;mos.ru/news/item/94958073/;33;94958073;147;1201;20555;490;12;2021-08-21;33;5;Ñá;4760;1705;224;39;1.0
3869;2021-08-21 12:32:18;mos.ru/news/item/94919073/;33;94919073;147;337;20556;490;12;2021-08-21;33;5;Ñá;4759;521;224;39;1.0
3870;2021-08-21 12:32:27;mos.ru/news/item/94934073/;33;94934073;147;344;20558;490;12;2021-08-21;33;5;Ñá;4761;593;224;39;1.0
3871;2021-08-21 12:32:29;mos.ru/news/item/94931073/;33;94931073;147;378;20559;490;12;2021-08-21;33;5;Ñá;4762;1197;224;39;1.0
3872;2021-08-21 16:27:41;mos.ru/news/item/94877073/;33;94877073;147;386;20646;494;16;2021-08-21;33;5;Ñá;4781;855;224;39;1.0
3873;2021-08-21 19:35:41;mos.ru/news/item/94918073/;33;94918073;147;3076;20689;497;19;2021-08-21;33;5;Ñá;4791;1827;224;39;1.0
3874;2021-08-22 10:22:44;mos.ru/news/item/94966073/;33;94966073;147;292;20808;512;10;2021-08-22;33;6;Âñ;4839;73;224;39;1.0
